% # columns="iteration, evaluation, void, void, void, xmean", seed=483499, Wed Jan 14 12:48:27 2026, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 1.63537818090384 1.5249856994770297 2.8385245757413915 1.835767843669473 2.0323786361355665 2.468206579661917 2.020761409699588 2.107810305566279 0.8741516494975069
2 20 0 0 0 1.11104885511825 1.7957612977709998 2.2067431766149443 2.4612706645088864 2.2487592001852383 2.32877364120414 2.2708021539054015 1.7715543059260939 0.7493251567977357
3 30 0 0 0 1.1500962518665991 1.558177916230325 2.2579079884976663 4.130321466755845 2.4486490478826104 3.0970553104632628 1.6904530852900133 0.9359612159026302 0.9048854165129107
4 40 0 0 0 1.4908552650584628 1.5117309295315329 2.128794635563987 4.711988511612124 1.51802005408995 2.46448513253182 1.6377560045410602 1.3109490997698243 0.7068091880110982
5 50 0 0 0 1.297775648520857 1.1269094649989624 1.6722675296241465 6.068379593704288 2.2446761179932864 3.1525178455511162 1.132366588554821 1.0531198634174013 1.0321997177647124
6 60 0 0 0 0.9533715106814254 2.170947835195216 1.2191140879740774 7.6894823734406925 1.962101476806798 2.536194875426581 1.865630894081791 1.1912447001807884 1.007285643954958
7 70 0 0 0 0.8800412290223206 2.4340769658873933 1.045105853542944 7.180770202207858 2.452653951634871 1.88208488941507 2.3957951231350822 1.5705941914189157 0.7195761024255959
8 80 0 0 0 -0.2597420781953228 3.0010343029397077 2.25928587565529 6.800092757560725 3.029523762527892 1.0753828470289266 2.6951489992208875 1.5402970129368594 0.9955975231046721
9 90 0 0 0 -0.6050642530548942 2.7835886148860625 3.926814166398742 7.115281945165224 4.08642220026929 1.155569519136612 2.533992323446451 0.9641211080626274 1.1627956600362415
10 100 0 0 0 -0.28172768665796477 2.3336532491471877 4.725453508799145 7.28936718268667 4.644745011370544 0.7615942460246576 2.372602692165148 1.719429871320084 0.915430505841321
11 110 0 0 0 -0.47348224776068043 2.5398036639511092 5.250742562268973 7.112579893123719 6.031107861274873 0.4155437397011865 1.4012891140659478 1.2754551420484845 0.9717869157089919
